TL,MM,1,3,1
ZEA,LO,0,1,3
GRA,MET,0,0,3
FNC,TL,0,2,3
LO,DIG,0,0,3
MM,ZEA,1,3,0
FNC,GRA,0.5,0,0
DIG,MET,0.5,0,0
LO,TL,0.5,0,0
ZEA,GRA,0.5,0,0
DIG,MM,0.5,0,0
MET,FNC,0.5,0,0
TL,ZEA,0.5,0,0
GRA,DIG,0.5,0,0
MET,MM,0.5,0,0
FNC,LO,0.5,0,0
DIG,TL,0.5,0,0
ZEA,MET,0.5,0,0
ZEA,FNC,0.5,0,0
MM,GRA,0.5,0,0
MET,LO,0.5,0,0
FNC,DIG,0.5,0,0
GRA,TL,0.5,0,0
LO,MM,0.5,0,0
MM,FNC,0.5,0,0
TL,MET,0.5,0,0
GRA,LO,0.5,0,0
DIG,ZEA,0.5,0,0
