SUP,FLZ,1,3,0
GEN,BLS,1,3,0
BLX,MIR,1,3,0
GL,TP,0,0,3
FLZ,TP,0,0,3
MIR,SUP,1,3,0
TP,BLX,0.5,0,0
MIR,GL,0.5,0,0
GEN,SUP,0.5,0,0
BLS,FLZ,0.5,0,0
GL,GEN,0.5,0,0
BLX,BLS,0.5,0,0
TP,MIR,0.5,0,0
FLZ,GEN,0.5,0,0
BLS,TP,0.5,0,0
BLX,GL,0.5,0,0
SUP,BLX,0.5,0,0
MIR,FLZ,0.5,0,0
SUP,GL,0.5,0,0
FLZ,BLX,0.5,0,0
GEN,MIR,0.5,0,0
BLS,SUP,0.5,0,0
BLS,GL,0.5,0,0
TP,GEN,0.5,0,0
MIR,BLS,0.5,0,0
SUP,TP,0.5,0,0
GL,FLZ,0.5,0,0
GEN,BLX,0.5,0,0
