L5,TS,0,0,0
L5,DG,0,0,0
L5,ES,0,0,0
L5,LA,0,0,0
TS,DG,0,0,0
TS,ES,0,0,0
TS,TW,0,0,0
DG,LA,0,0,0
DG,TW,0,0,0
ES,LA,0,0,0
ES,TW,0,0,0
LA,TW,0,0,0
