RP,HL,0,0,0
KT,SO,0,0,0
BG,CE,0,0,0
TO,SP,0,0,0
HL,TO,0,0,0
KT,CE,0,0,0
SP,SO,0,0,0
RP,BG,0,0,0
SP,KT,0,0,0
TO,RP,0,0,0
CE,HL,0,0,0
SO,BG,0,0,0
CE,SO,0,0,0
RP,SP,0,0,0
BG,TO,0,0,0
HL,KT,0,0,0
SP,BG,0,0,0
CE,RP,0,0,0
TO,KT,0,0,0
HL,SO,0,0,0
BG,HL,0,0,0
TO,SO,0,0,0
RP,KT,0,0,0
SP,CE,0,0,0
